attribute_id,entity_type_id,attribute_code,attribute_model,backend_model,backend_type,backend_table,frontend_model,frontend_input,frontend_label,frontend_class,source_model,is_required,is_user_defined,default_value,is_unique,note,frontend_input_renderer,is_global,is_visible,is_searchable,is_filterable,is_comparable,is_visible_on_front,is_html_allowed_on_front,is_used_for_price_rules,is_filterable_in_search,used_in_product_listing,used_for_sort_by,is_configurable,apply_to,is_visible_in_advanced_search,position,is_wysiwyg_enabled,is_used_for_promo_rules,layered_navigation_canonical,store_name,frontend_display_type,range_slider_range,range_slider_step,range_slider_default,categories,_options,_attribute_sets
,4,bag_build_destination,,,varchar,,,select,Bag Build Destination,,,0,0,,0,,,1,1,1,0,0,1,1,0,1,1,1,1,,1,0,0,0,0,,0,,,,,,Default>>>Stock Details;;;MIN>>>Stock Details;;;MOT>>>Stock Details;;;BMW>>>Stock Details
,4,bag_plant_code,,,varchar,,,select,Bag Plant Code,,,0,0,,0,,,1,1,1,0,0,1,1,0,1,1,1,1,,1,0,0,0,0,,0,,,,,,Default>>>Stock Details;;;MIN>>>Stock Details;;;MOT>>>Stock Details;;;BMW>>>Stock Details
,4,interior_code,,,int,,,select,Interior code,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,interior_description,,,int,,,select,Interior,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,model_year,,,varchar,,,text,Model Year,,,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,,0,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,wheel_dimensions,,,varchar,,,select,Wheel Dimensions,,,0,0,,0,,,1,1,1,0,0,1,1,0,1,1,1,1,,1,0,0,0,0,,0,,,,,,Default>>>Weights and Dimensions;;;MIN>>>Weights and Dimensions;;;MOT>>>Weights and Dimensions;;;BMW>>>Weights and Dimensions
,4,model_code,,,varchar,,,select,Model Code,,eav/entity_attribute_source_table,0,0,,0,,,1,1,1,0,0,1,1,0,1,1,1,1,,1,0,0,1,0,,0,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,first_registration_fee,,catalog/product_attribute_backend_price,decimal,,,price,First Registration Fee,,,0,1,0,0,,,0,1,0,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,,0,,,,,,BMW>>>Prices
,4,exterior,,,int,,,select,Colour,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,1,1,1,1,0,1,1,1,1,,1,70,0,0,0,,1,,,,,,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,interior,,,int,,,select,Interior Colour,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,2,1,1,1,0,1,1,1,1,,1,95,0,0,0,,0,,,,"7,8",,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,wheel,,,int,,,select,Wheels,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,1,1,1,1,0,1,1,1,1,,1,90,0,0,0,,1,,,,"7,8",,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,trim_finisher,,,int,,,select,Trim Finisher,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,0,1,1,1,0,0,1,1,1,,1,90,0,0,0,,1,,,,"7,8",,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,vista_order_number,,,varchar,,,text,Vista order number,,,0,1,,0,,,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,vin_number,,,varchar,,,text,VIN Number,,,0,1,,0,,,1,1,1,0,1,0,1,0,0,0,0,1,,1,100,0,1,0,,0,,,,,,Default>>>Stock Details;;;MIN>>>Stock Details;;;MOT>>>Stock Details;;;BMW>>>Stock Details
,4,engineno,,,varchar,,,text,Engine Number,,,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,co2_tax,,catalog/product_attribute_backend_price,decimal,,,price,CO2 Tax,,,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Prices;;;MIN>>>Prices;;;MOT>>>Prices
,4,technical_specification,,,text,,,text,Technical specification,,,0,1,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Technical Specifications;;;MIN>>>Technical Specifications;;;MOT>>>Technical Specifications
,4,variant,,,int,,,select,Variant,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,2,1,0,1,0,0,0,0,1,,1,60,0,0,0,,0,,,,"7,8",,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,bmw_model_carousel,,,int,,,select,Series,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,0,1,0,1,0,1,1,0,1,,1,20,0,0,0,,1,,,,7,,BMW>>>Vehicle Details
,4,min_model_carousel,,,int,,,select,Body Style,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,0,1,0,1,0,0,1,0,1,,1,20,0,0,0,,1,,,,8,,MIN>>>Vehicle Details
,4,mot_model_carousel,,,int,,,select,Segment,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,0,1,0,1,0,0,1,0,1,,1,20,0,0,0,,1,,,,14,,MOT>>>Vehicle Details
,4,mplan_price,,catalog/product_attribute_backend_price,decimal,,,price,Mplan price,,,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Prices;;;MIN>>>Prices;;;MOT>>>Prices
,4,base_price,,catalog/product_attribute_backend_price,decimal,,,price,Base body price,,,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Prices;;;MIN>>>Prices;;;MOT>>>Prices
,4,options_only_price,,catalog/product_attribute_backend_price,decimal,,,price,Options only price,,,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Prices;;;MIN>>>Prices;;;MOT>>>Prices
,4,custom_options_prices,,,text,,,textarea,Custom options prices,,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,BMW>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details
,4,product_class,,,varchar,,,text,Product Class,,,1,1,,0,,,1,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,total_price,,catalog/product_attribute_backend_price,decimal,,,price,Total price,,,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,Default>>>Stock Details;;;BMW>>>Prices;;;MIN>>>Prices;;;MOT>>>Prices
,4,total_price_excl_mplan,,catalog/product_attribute_backend_price,decimal,,,price,Total price excl Mplan,,,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,Default>>>Stock Details;;;BMW>>>Prices;;;MIN>>>Prices;;;MOT>>>Prices
,4,original_sales_date,,,datetime,,,date,Original sales date,,,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,Default>>>Stock Details;;;BMW>>>Stock Details;;;MIN>>>Stock Details;;;MOT>>>Stock Details
,4,production_week,,,int,,,text,Production week,,,0,1,,0,,,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,,,,,,,,Default>>>Stock Details;;;BMW>>>Stock Details;;;MIN>>>Stock Details;;;MOT>>>Stock Details
,4,group_key_short,,,varchar,,,text,Group key (short),,,1,1,,0,,,1,1,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,,,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,group_key,,,text,,,textarea,Group key,,,0,1,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,bmw_mm_description,,,int,,,select,BMW MM Description,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,,0,,,,,,BMW>>>Vehicle Details
,4,min_mm_description,,,int,,,select,MIN MM Description,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,,0,,,,,,MIN>>>Vehicle Details
,4,mot_mm_description,,,int,,,select,MOT MM Description,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,,0,,,,,,MOT>>>Vehicle Details
,4,bmw_model_range,,,varchar,,,select,BMW Model Range,,eav/entity_attribute_source_table,0,0,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0,,,,,,BMW>>>Vehicle Details
,4,min_model_range,,,varchar,,,select,MIN Model Range,,eav/entity_attribute_source_table,0,0,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0,,,,,,MIN>>>Vehicle Details
,4,mot_model_range,,,varchar,,,select,MOT Model Range,,eav/entity_attribute_source_table,0,0,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0,,,,,,MOT>>>Vehicle Details
,4,cyl,,,int,,,select,Cylinders,,eav/entity_attribute_source_table,0,1,,0,,,1,1,1,2,1,1,1,0,1,1,1,1,,1,50,0,1,0,"motorrad",0,,,,,,MOT>>>Engine and Performance
,4,bmw_model_matrix_carousel,,,int,,,select,Series and Body Type,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,2,0,0,1,0,0,1,0,0,,0,20,0,0,0,,0,,,,,,BMW>>>Vehicle Details
,4,min_model_matrix_carousel,,,int,,,select,Model,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,2,0,0,1,0,0,1,0,0,,0,20,0,0,0,,0,,,,,,MIN>>>Vehicle Details
,4,mot_model_matrix_carousel,,,int,,,select,Model,,eav/entity_attribute_source_table,0,1,,0,,,1,1,0,2,0,0,1,0,0,1,0,0,,0,60,0,0,0,,0,,,,,,MOT>>>Vehicle Details
,4,local_store_code,,,varchar,,,text,Local Store Code,,,0,1,,0,,,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,Default>>>Vehicle Details;;;MIN>>>Vehicle Details;;;MOT>>>Vehicle Details;;;BMW>>>Vehicle Details
,4,torque_only,,,varchar,,,text,Torque,,,0,1,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0,,,,,,Default>>>Engine and Performance;;;MIN>>>Engine and Performance;;;MOT>>>Engine and Performance;;;BMW>>>Engine and Performance
